,question,answer
22,有对象了吗？,哦，对了，我最近在忙一个新项目，工作上挺有意思的。您呢，最近工作或者家里有什么新鲜事儿吗？
23,有对象了吗？,哦，对了，说到这个，我最近在忙一个很有趣的项目，工作上的事情挺多的。您最近怎么样？有没有什么新鲜事儿和我分享一下？
24,有对象了吗？,哦，对了，我最近在忙一个项目，工作上挺有意思的。你们最近怎么样，有没有去哪里旅游啊？
25,有对象了吗？,哦，对了，说到这个，我最近在忙一个项目，工作上有不少新挑战，挺有意思的。您呢，最近工作或者家里有什么新鲜事儿吗？
26,有对象了吗？,哦，对了，我最近在忙一个项目，工作上挺有挑战性的。你们呢，最近工作或者家里都还好吧？有没有什么新鲜事儿分享一下？
27,有对象了吗？,哦，对了，我记得您最近去了趟国外旅游，是吧？那个地方好玩吗？我一直想了解一下，下次我也打算去旅行呢。
28,有对象了吗？,哦，这个问题啊，说起来我最近看到一个很有趣的新闻，说是关于人工智能发展的，你们知道现在人工智能都能做什么吗？简直太厉害了！
29,有对象了吗？,哦，对了，我记得您去年说过的那个投资项目，进展得怎么样了？我一直挺感兴趣的，能跟我分享分享吗？这样一来，话题就从我的私生活转移到了对方感兴趣的投资话题上。
30,有对象了吗？,哦，对了，我记得您最近去了那个特别的地方旅游，是吧？那个地方怎么样，风景一定很美吧？我一直想找个时间去旅行呢，您有没有什么推荐的景点或者旅行小贴士呢？
31,有对象了吗？,哦，这个问题啊，说起来我最近看到一个很有趣的新闻，说是关于人工智能的，你们知道现在AI技术发展得多快吗？简直不敢相信未来会变成什么样呢！对了，阿姨/叔叔，你们最近有没有关注什么新鲜事儿？
32,有对象了吗？,哦，这个问题啊，说到这个，我最近在忙一个新项目，挺有意思的，你们知道我一直在业余时间学习编程，这个项目跟那个有关，我还打算以后多花点时间深造呢。对了，阿姨/叔叔，您最近有什么新爱好吗？
33,有对象了吗？,哦，对了，我记得您最近去了那个很有名的旅游景点，是吧？那个地方怎么样，玩得开心吗？可以分享一些旅行趣事吗？我挺想听听的。
34,有对象了吗？,哦，对了，我记得您最近去了趟国外旅行，那一定很精彩吧？旅途中有哪些有趣的事情发生呢？我一直都很想听听您的旅行故事。
35,有对象了吗？,哦，对了，我最近在忙一个项目，挺有意思的，一直在学习新东西。您最近怎么样？有没有什么新鲜事儿分享一下？
36,有对象了吗？,哦，对了，我记得您最近去了趟国外旅游，那儿的风景一定很美吧？能不能给我分享一些旅行中的趣事呢？我挺喜欢听人讲旅行经历的。
37,有对象了吗？,哦，对了，我记得您最近去了趟国外旅游，那一定很精彩吧？您能分享一下旅行中的趣事吗？我特别想听听国外的新鲜事儿。
38,有对象了吗？,哦，对了，我最近在忙一个项目，工作挺有意思的。你们最近怎么样，有没有出去旅游或者参加什么有趣的活动呀？
39,有对象了吗？,哦，对了，我记得您去年说过在做一道特别拿手的菜，现在能不能教教我呢？我特别想学学怎么做那道菜。
40,有对象了吗？,哦，对了，我最近在忙一个新项目，工作上有不少新挑战呢。您最近怎么样？有没有什么新鲜事儿和我分享分享？
41,有对象了吗？,哦，对了，我记得您最近去了趟国外旅行，那里的风景一定很美吧？您能不能给我分享一些旅行中的趣事呢？我特别想听听。
42,有对象了吗？,哦，对了，我记得您最近去了趟国外旅行，是吗？那个地方一定很漂亮吧，旅游体验怎么样？可以跟我们分享一下吗？
43,有对象了吗？,哦，对了，我最近在忙一个项目，工作上挺有意思的。你们呢，最近有没有什么新鲜事儿或者好玩的事情发生？
44,有对象了吗？,哦，对了，我记得您最近去了那个很出名的地方旅游，是吧？那儿的风景怎么样，一定很有趣吧！我们可以聊聊您的旅行经历吗？我特别想听听。
45,有对象了吗？,哦，对了，我记得您去年提到的那位朋友最近怎么样了？工作还顺利吗？我一直挺好奇他的近况的。
46,有对象了吗？,哦，对了，我最近在忙一个项目，工作挺有意思的。你们呢，最近有什么新鲜事儿吗？或者听说了一些有趣的事情？
47,有对象了吗？,哦，对了，我最近在忙一个项目，工作上有不少新挑战呢。您最近怎么样？有没有什么新鲜事儿分享一下？
48,有对象了吗？,哦，对了，说到这个，我最近在忙一个很有趣的项目，工作上的事情挺多的。您最近怎么样？有没有什么新鲜事儿和我分享分享？
49,有对象了吗？,哦，对了，我记得您最近去了趟国外旅游，是吧？那个地方一定很美，您能给我们分享一些旅行中的趣事吗？我特别想听听国外的风景和人文风情。
50,有对象了吗？,哦，对了，我记得您去年提到的那份工作挺不错的，现在还在那里吗？工作怎么样，忙不忙啊？我们聊聊您的近况吧！
51,有对象了吗？,哦，对了，我记得您最近去了那个特别的地方旅游，是吧？那儿的风景怎么样？我一直想了解一下，有机会我也想去看看呢！
52,有对象了吗？,哦，这个问题啊，说起来我最近在忙一个新项目，挺有意思的，您知道我在工作上一直挺上心的。对了，您最近怎么样？工作或者生活上有什么新鲜事儿吗？咱们聊聊这个吧！
53,有对象了吗？,哦，这个问题啊，说到这个，我最近在忙一个项目，工作上的事情挺多的，您呢？最近有没有什么好玩的事情或者新的兴趣爱好？
54,有对象了吗？,哦，这个问题啊，说起来我最近看到一个很有趣的新闻，讲的是关于现代年轻人恋爱观的变迁，挺有意思的。您对这些话题感兴趣吗？我们聊聊这个怎么样？
55,有对象了吗？,哦，对了，我记得您最近去了趟国外旅游，那里的风景一定很美吧？我一直想听听您那次的旅行经历呢！
56,有对象了吗？,哦，对了，我记得您最近去了趟国外旅行，那里的风景一定很美吧？您能不能给我分享一些旅行中的趣事呢？我特别想听听国外的风土人情。
57,有对象了吗？,哦，对了，说到这个，我记得您最近是不是去了一趟很美的地方旅游？我听说您的旅行照片拍得可好了，能让我看看吗？或者您能跟我分享一些旅行中的趣事吗？我一直都很想听听您的经历呢！
58,有对象了吗？,哦，对了，说到这个，我记得您最近是不是去了一趟旅行？那个地方好玩吗？我一直想找个时间也去放松一下。
59,有对象了吗？,哦，这个问题啊，说起来我最近在忙一个新项目，挺有意思的，您知道我在工作上一直挺努力的。对了，您最近在忙什么呢？有没有什么新鲜事儿分享一下？
60,有对象了吗？,哦，这个问题啊，说起来我最近看到一个很有趣的新闻，说是关于人工智能的，你们知道现在科技发展得多快吗？简直让人目不暇接！对了，阿姨/叔叔，您最近有没有关注什么新科技产品呢？我觉得这些话题挺有意思的。
61,有对象了吗？,哦，对了，我记得您最近去了趟旅行，是吧？那个地方风景怎么样，一定很有趣吧！我想听听您的旅行故事。
62,有对象了吗？,哦，这个问题啊，说起来我最近看到一个很有趣的新闻，说是关于人工智能发展的，你们知道现在人工智能都能做什么了吗？简直太神奇了！
63,有对象了吗？,哦，对了，说到这个，我记得您最近是不是去了一趟旅游？那个地方好玩吗？我一直想找个时间去旅行，您有没有什么推荐的景点或者攻略可以分享的呢？
64,有对象了吗？,哦，对了，说到这个，我最近在忙一个特别有趣的项目，是在工作上的一些新尝试。您知道我一直在忙工作，这个项目真的让我学到了很多。您最近怎么样？有没有什么新鲜事儿和我分享呢？
65,有对象了吗？,哦，对了，我记得您最近去了趟国外旅游，那里的风景一定很美吧？能不能分享一下旅行中的有趣经历呢？我特别想听听国外的风土人情。
66,有对象了吗？,哦，对了，我最近在忙一个新项目，工作上挺有意思的。您呢，最近有什么新鲜事儿或者好玩的旅行计划吗？
67,有对象了吗？,哦，对了，我记得您最近去了趟旅行，是吧？那个地方风景怎么样，一定很有趣吧！我挺想听听您的旅行故事的。
68,有对象了吗？,哦，对了，我记得您最近去了那个很火的旅游景点，是吧？那个地方怎么样，好玩吗？我一直想去看看呢，能不能给我推荐一下？
69,有对象了吗？,哦，对了，我记得您最近去了趟国外旅游，那里的风景一定很美吧？能不能给我分享一些旅行中的趣事呢？我一直都很想听听您的旅行经历。
70,有对象了吗？,哦，对了，我记得您最近去了那个很出名的地方旅游，是吧？那地方怎么样，风景一定很美吧？可以和我分享分享您的旅行经历吗？这样我以后如果有机会去也能有个参考。
71,有对象了吗？,哦，对了，说到这个，我记得您上次提到的那个投资项目进展得怎么样了？我一直挺好奇的，您能跟我分享分享吗？这样我也学习学习。
72,有对象了吗？,哦，对了，我记得您最近去了趟国外旅行，是吧？那个地方风景怎么样，有没有什么特别有趣的故事可以分享给我们听听？我特别想知道国外的风土人情呢！
73,有对象了吗？,哦，对了，我记得您最近去了趟国外旅行，是吗？那个地方一定很美吧，能和我们分享一下旅行中的趣事吗？我特别想听听国外的风土人情呢！
74,有对象了吗？,哦，这个问题啊，我最近在忙工作/学习，感觉时间都不够用了呢。对了，您家孩子最近怎么样？听说他在学校/工作上有不少成就呢，能跟我分享分享吗？
75,有对象了吗？,哦，对了，说到这个，我最近在忙一个项目，挺有意思的，您知道我在工作上一直挺努力的。您最近怎么样？有没有什么新鲜事儿和我分享分享？
76,有对象了吗？,哦，这个问题啊，说起来我最近在忙一个项目，挺有意思的，您知道我在工作上一直挺上心的。对了，您最近怎么样？听说您儿子/女儿最近有啥新鲜事儿吗？咱们聊聊他们的近况吧！
77,有对象了吗？,哦，对了，我最近在忙一个项目，工作上的事情挺有意思的。您最近怎么样？有没有什么新鲜事儿和我分享分享？
78,有对象了吗？,哦，这个问题啊，说起来我最近看到一个很有趣的新闻，讲的是关于年轻人如何平衡工作和个人生活的，你们有兴趣听一听吗？咱们可以聊聊这个话题。
79,有对象了吗？,哦，对了，我记得您最近去了趟国外旅游，是吧？那个地方一定很美，您能不能分享一下旅行中的趣事呢？我特别想听听国外的风土人情。
80,有对象了吗？,哦，对了，说到这个，我最近在忙一个项目，工作上的事情挺有意思的。你们最近怎么样，有没有什么新鲜事儿分享一下？
81,有对象了吗？,哦，对了，我记得您最近去了趟国外旅游，那里的风景一定很美吧？能不能分享一下旅行中的趣事呢？我特别想听听国外的风土人情。
82,有对象了吗？,哦，这个问题啊，说到这个，我最近在忙一个项目，感觉挺有挑战性的。您知道这方面的东西吗？我们聊聊工作上的事情吧，您最近工作怎么样？
83,有对象了吗？,哦，对了，我最近在忙一个很有趣的项目，工作上有不少新挑战呢。您最近怎么样？有没有什么新鲜事儿分享一下？
84,有对象了吗？,哦，这个问题啊，说起来我最近迷上了一部电视剧，里面的人物关系特别复杂，你看过没？咱们聊聊电视剧吧，现在的电视剧真是越做越好了！
85,有对象了吗？,哦，这个问题啊，说起来我最近迷上了烹饪，阿姨/叔叔您有没有什么拿手好菜推荐给我呢？我想趁着过年学两手，以后也可以给未来的另一半展示一下我的厨艺嘛！
86,有对象了吗？,哦，对了，说到这个，我最近在忙一个项目，工作上的事情挺有意思的。您最近怎么样？有没有什么新鲜事儿分享一下？
87,有对象了吗？,哦，这个问题啊，说起来我最近看到一个很有趣的新闻，讲的是关于现代年轻人恋爱观的转变，你们知道现在年轻人谈恋爱都流行哪些新趋势吗？咱们可以聊聊这个话题！
88,有对象了吗？,哦，对了，我记得您最近去了趟国外旅行，那里的风景一定很美吧？能给我们分享一下旅行中的趣事吗？这样我也好有个参考，将来有机会我也想去玩玩呢。
89,有对象了吗？,哦，对了，我最近在忙一个项目，挺有意思的，工作上有很多新挑战。您最近怎么样？工作或者生活上有什么新鲜事吗？
90,有对象了吗？,哦，对了，我最近在忙一个新项目，挺有意思的。您最近有什么新鲜事儿吗？或者听说什么有趣的事情没有？咱们聊聊这个吧！
91,有对象了吗？,哦，这个问题啊，说起来我最近在忙一个项目，挺有意思的，您知道我一直在对工作挺上心的。您最近有没有什么好玩的事情呢？或者有没有什么好的投资建议？我听说您在这方面很有研究。
92,有对象了吗？,哦，这个问题啊，说到这个，我最近在忙一个新项目，工作上挺有意思的。你们最近都忙些什么呢？有没有什么新鲜事儿分享一下？
93,有对象了吗？,哦，对了，说到这个，我最近在忙一个很有趣的项目，工作上有很多新挑战。你们最近有什么新鲜事儿吗？或者叔叔阿姨，你们最近去哪里旅游了吗？我听说现在有几个旅游景点特别火。
94,有对象了吗？,哦，对了，我记得您最近去了趟旅行，是吧？那个地方景色怎么样，一定很美吧？我一直想去旅行，您有没有什么推荐的景点或者旅行小贴士呢？
95,有对象了吗？,哦，对了，我最近在忙一个项目，挺有意思的，您知道我在工作上一直挺努力的。您最近怎么样？有没有什么新鲜事儿分享一下？
96,有对象了吗？,哦，对了，我记得您最近去了趟国外旅游，那里的风景一定很美吧？您能不能给我分享一些旅行中的趣事呢？我特别想听听。
97,有对象了吗？,哦，对了，我记得您最近去了趟国外旅行，那里的风景一定很美吧？能给我们分享一下您的旅行见闻吗？我一直都很想听听。
98,有对象了吗？,哦，这个问题啊，说到这个，我记得去年您家孩子考上了不错的大学，现在应该适应大学生活了吧？学习怎么样呢？咱们聊聊这个吧！
99,有对象了吗？,哦，对了，我最近在忙一个新项目，工作上的事情挺有意思的。您最近怎么样？有没有什么新鲜事儿分享一下？
100,有没有找女朋友？,哦，这个问题啊，说起来我最近在学习一门新的技能，挺有趣的。您知道现在有很多在线课程吗？我就在网上报了一个，还挺有帮助的。您平时喜欢上网学习新东西吗？
101,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺多的。对了，阿姨/叔叔，您最近在忙什么呢？有没有什么新鲜事儿分享一下？这样我也可以了解一下家里的情况。
102,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个项目，工作上的事情挺有意思的。您知道，现在事业也挺重要的，得多花点时间。对了，您最近在忙些什么呢？有没有去哪里旅游啊？
103,有没有找女朋友？,哦，这个问题啊，其实我最近一直在忙工作，感觉提升自己也很重要。对了，您家孩子最近怎么样？听说他在学校表现很优秀呢，有没有什么新鲜事儿分享一下？
104,有没有找女朋友？,哦，这个问题啊，其实我现在更关注的是工作上的发展。对了，听说您最近去了趟国外旅游，那里的风景一定很美吧？您能给我们分享一下旅行中的趣事吗？
105,有没有找女朋友？,哦，这个问题啊，我最近其实一直在忙工作（学习），感觉提升自己也很重要。对了，您家的小孩子最近怎么样了？听说他学习挺努力的，有没有什么新的兴趣爱好？
106,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个项目，工作上的事情挺有意思的。您最近在工作或者家里有没有什么新鲜事儿？我特别想听听您的近况呢！
107,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，挺有意思的，您知道我一直在工作上挺上心的。您最近在工作或者兴趣爱好上有什么新鲜事吗？我想听听您的经历！
108,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个挺有意思的项目，工作上的事情挺多的。对了，您家孩子最近怎么样？学习或者工作都顺利吗？
109,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺有意思的。您最近有什么新鲜事儿吗？或者，咱们聊聊您去年的旅行怎么样？我听说您去了一个很美的地方。
110,有没有找女朋友？,哦，这个问题啊，说起来我最近在学习一个新的兴趣爱好，阿姨/叔叔，您知道我最近在学弹吉他吗？感觉还挺有意思的，您有没有什么推荐的曲目让我练习练习？
111,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，挺有意思的，您知道我在工作上一直挺上心的。您最近工作怎么样？有没有什么新鲜事儿分享一下？
112,有没有找女朋友？,哦，这个问题啊，说起来我最近看到一个很有趣的新闻，说是关于人工智能发展的，你们知道现在人工智能已经能够做到哪些事情了吗？简直太神奇了！
113,有没有找女朋友？,哦，这个问题啊，其实我最近一直在忙工作，感觉生活都被工作占据了。说起来，您最近怎么样？工作或者生活上有什么新鲜事吗？我听说表哥/表姐最近做了件挺不错的事情，能跟我分享一下吗？
114,有没有找女朋友？,哦，这个问题啊，我最近其实一直在忙工作（学习），感觉成长挺快的。对了，您家孩子最近怎么样？工作（学习）顺利吗？有没有什么新鲜事儿分享一下？
115,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺多的。对了，您最近怎么样？听说您最近去旅游了，是去了哪个地方玩呢？感觉怎么样？
116,有没有找女朋友？,哦，这个问题啊，说起来我最近在学习一门新的技能，是关于厨艺的。您知道有哪些好的菜谱推荐吗？我打算在新的一年里提高一下自己的烹饪技术。
117,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺有意思的。对了，您最近在忙什么呢？有没有什么新鲜事儿和我分享分享？
118,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上挺有挑战性的。您最近有什么新鲜事儿吗？或者，您有没有什么好的投资建议？我一直想向您请教呢！
119,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个项目，工作上的事情挺有意思的。对了，您最近怎么样？工作或者生活上有什么新鲜事儿吗？咱们聊聊您的近况吧！
120,有没有找女朋友？,哦，这个问题啊，我最近其实一直在忙工作（学习），感觉成长挺快的。对了，听说您最近去了趟旅游，那地方怎么样？环境好吗？感觉您气色挺不错的！
121,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个项目，挺有意思的，工作上的事情挺充实的。对了，您最近在忙些什么呢？或者叔叔阿姨你们有没有什么好的投资建议？我最近也在关注这方面。
122,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个项目，挺有意思的，您知道我一直在关注职场发展。对了，您最近工作怎么样？有没有什么新鲜事儿分享一下？
123,有没有找女朋友？,哦，这个问题啊，我最近其实一直在忙工作（学习），感觉提升自己也很重要。对了，您家孩子最近怎么样？听说他在学校表现很出色呢！
124,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上有不少新挑战，挺有意思的。您最近在忙些什么呢？或者，咱们聊聊您喜欢的电视剧吧，我听说最近有几部挺火的。
125,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，挺有意思的，您知道我在工作上一直挺上心的。对了，您最近在忙些什么呢？有没有什么新鲜事儿分享一下？
126,有没有找女朋友？,哦，这个问题啊，其实我最近一直在忙工作（学习），感觉提升自己也很重要。对了，您家孩子最近怎么样？听说他在学校表现很优秀呢！
127,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺有意思的。您最近在忙什么呢？有没有什么好玩的事情分享一下？
128,有没有找女朋友？,哦，这个问题啊，说起来我最近在学习一门新的技能，挺有意思的。您知道现在有很多在线课程吗？我就在家里上课，挺方便的。您有没有什么兴趣爱好想要学习的？我们可以一起交流交流。
129,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺有意思的。您呢，最近有什么新鲜事儿或者好玩的地方推荐吗？我改天也想去放松一下。
130,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个项目，工作上的事情挺多的，您最近怎么样？有没有什么新鲜事儿或者好玩的事情分享一下？我挺喜欢听您讲故事的。
131,有没有找女朋友？,哦，这个问题啊，说起来我最近看到一个很有趣的新闻，说是关于人工智能的发展，未来可能会在很多领域有更多的应用。您对这方面有什么看法吗？咱们聊聊这个话题吧！
132,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺多的。对了，您最近怎么样？听说您最近去旅游了，是吗？那一定很愉快吧，能跟我分享一下您的旅行趣事吗？
133,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺有意思的。您最近有什么新鲜事儿吗？或者您有没有什么好的投资建议呢？我一直想向您学习理财知识。
134,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺有意思的。您呢，最近有什么新鲜事儿或者好玩的地方推荐吗？我改天也想去放松一下。
135,有没有找女朋友？,哦，这个问题啊，我最近其实一直在忙工作（学习），感觉提升自己也很重要。对了，您家孩子最近怎么样？听说他（她）在XX方面很厉害呢，是不是有啥新动向？
136,有没有找女朋友？,哦，这个问题啊，说起来我最近看到一个很有趣的新闻，讲的是关于春节的传统习俗，你们知道现在年轻人有很多新的庆祝方式吗？咱们聊聊这个话题吧，挺有意思的！
137,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个项目，挺有意思的，您知道我对这方面很感兴趣。对了，您最近在忙些什么呢？工作或者家里有什么新鲜事吗？我们可以聊聊这个。
138,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺多的。您知道现在工作压力挺大，都得努力上进呢。对了，听说您最近去了趟国外旅游，那边的风景怎么样？一定有很多有趣的见闻吧！
139,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上有不少新挑战，还挺有意思的。您最近在忙什么呢？有没有什么新鲜事儿分享一下？
140,有没有找女朋友？,哦，这个问题啊，说起来我最近看到一个很有趣的新闻，讲的是现在年轻人恋爱观的变化，挺有意思的。您平时关注这类话题吗？我们可以聊聊这个。
141,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个挺有意思的项目，工作上的事情挺多的。对了，您最近有没有去哪里旅游啊？我听说最近有几个旅游景点挺火的。
142,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺有意思的。您最近怎么样？有没有什么新鲜事儿和我分享分享？
143,有没有找女朋友？,哦，这个问题啊，说起来我最近在学习一个新的兴趣爱好，您知道我一直对各种手艺很感兴趣。我最近开始尝试做一些手工艺品，还参加了线上课程呢。您平时有什么兴趣爱好吗？我们可以交流交流。
144,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，挺有意思的，您知道我对这方面很感兴趣。对了，您最近在忙些什么呢？有没有什么新鲜事儿分享一下？
145,有没有找女朋友？,哦，这个问题啊，我最近其实一直在忙工作（学习），感觉提升自己也很重要。对了，您家的小孩子最近怎么样了？听说他在学校表现很棒呢，是不是又拿了什么奖状？
146,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺有意思的。您最近在忙些什么呢？有没有什么好玩的事情分享一下？
147,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺多的。对了，您最近怎么样？听说您最近去旅游了，是吗？那个地方好玩吗？咱们聊聊您的旅行经历吧！
148,有没有找女朋友？,哦，这个问题啊，说起来我最近看到一个很有趣的新闻，说是关于人工智能发展的，你们知道现在人工智能已经可以做到哪些事情了吗？挺有意思的，我可以分享一下。
149,有没有找女朋友？,哦，这个问题啊，说起来我最近在学习一门新的技能，挺有意思的。阿姨/叔叔，您平时有什么兴趣爱好呢？我觉得您一定有很多生活经验可以分享。
150,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，挺有意思的，您知道我一直在对这方面很感兴趣。对了，您最近有什么新鲜事儿吗？或者有没有什么好玩的活动推荐？咱们聊聊这个吧！
151,有没有找女朋友？,哦，这个问题啊，说起来我最近在学习一门新的技能，挺有意思的。阿姨/叔叔，您最近有没有什么新的兴趣爱好呢？
152,有没有找女朋友？,哦，这个问题啊，我最近其实一直在忙工作（学习），感觉提升自己也很重要。对了，您家孩子最近怎么样？听说他在学校表现很优秀呢，有没有什么新鲜事儿分享一下？
153,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺有意思的。您最近有什么新鲜事儿吗？或者，您有没有什么好的投资建议，现在经济形势怎么样，您有什么看法吗？
154,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺有意思的。您最近在忙些什么呢？或者，咱们聊聊您年轻时候的故事吧，我特别想听听！
155,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上挺有挑战性的。对了，您最近工作怎么样？有没有什么新鲜事儿分享一下？
156,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙工作/学习，挺充实的。对了，您家孩子最近怎么样？听说他在学校/工作上有不少成就呢，能和我分享一下吗？
157,有没有找女朋友？,哦，这个问题啊，其实我最近一直在忙工作（学习），感觉成长挺快的。对了，您家的小孩子最近怎么样了？学习或者工作都还顺利吗？
158,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺有意思的。您最近怎么样？有没有什么新鲜事儿和我分享一下？
159,有没有找女朋友？,哦，这个问题啊，说起来我最近在学习一门新的技能，挺有趣的。您知道我现在对这方面很感兴趣，您有没有什么推荐的资源或者建议呢？
160,有没有找女朋友？,哦，这个问题啊，说起来我最近在忙一个新项目，工作上的事情挺有意思的。您呢，最近有没有去哪里旅游？我听说现在有几个旅游景点特别火。
